user_id,movie_id,movie_title,rating,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,timestamp
450,400,"Little Rascals, The (1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882468790
450,401,"Brady Bunch Movie, The (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882397224
450,402,Ghost (1990),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,882395662
450,403,Batman (1989),1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,887660440
450,405,Mission: Impossible (1996),1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,882474001
450,414,My Favorite Year (1982),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882396564
450,415,"Apple Dumpling Gang, The (1975)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,882398220
450,416,Old Yeller (1957),2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882395779
450,417,"Parent Trap, The (1961)",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882376365
450,418,Cinderella (1950),1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,882395914
450,419,Mary Poppins (1964),2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,887660504
450,421,William Shakespeare's Romeo and Juliet (1996),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,887834823
450,422,Aladdin and the King of Thieves (1996),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882467991
450,423,E.T. the Extra-Terrestrial (1982),2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,882371904
450,427,To Kill a Mockingbird (1962),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882371415
450,428,Harold and Maude (1971),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887660722
450,430,Duck Soup (1933),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,882377590
450,431,Highlander (1986),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882473914
450,432,Fantasia (1940),1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,882377861
450,433,Heathers (1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882469061
450,434,Forbidden Planet (1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,882372027
450,435,Butch Cassidy and the Sundance Kid (1969),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,882374332
450,443,"Birds, The (1963)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,882377861
450,448,"Omen, The (1976)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,882371526
450,451,Grease (1978),1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,882398220
450,455,Jackie Chan's First Strike (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882376188
450,457,Free Willy 3: The Rescue (1997),-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882466909
450,462,Like Water For Chocolate (Como agua para chocolate) (1992),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882396928
450,465,"Jungle Book, The (1994)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,887834823
450,467,"Bronx Tale, A (1993)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882374332
450,468,Rudy (1993),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882376803
450,469,Short Cuts (1993),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882396153
450,470,Tombstone (1993),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,887139517
450,471,Courage Under Fire (1996),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,882396153
450,472,Dragonheart (1996),1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,882397813
450,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,882812558
450,476,"First Wives Club, The (1996)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882469306
450,477,Matilda (1996),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887660762
450,478,"Philadelphia Story, The (1940)",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,887835272
450,479,Vertigo (1958),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,882371526
450,480,North by Northwest (1959),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,882372178
450,481,"Apartment, The (1960)",2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,882373231
450,482,Some Like It Hot (1959),2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,882371904
450,483,Casablanca (1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,882371826
450,484,"Maltese Falcon, The (1941)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,887662002
450,485,My Fair Lady (1964),2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,882373088
450,487,Roman Holiday (1953),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,887660504
450,488,Sunset Blvd. (1950),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,882371415
450,489,Notorious (1946),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,882373464
450,490,To Catch a Thief (1955),2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,882373786
450,491,"Adventures of Robin Hood, The (1938)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882373297
450,492,East of Eden (1955),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882397049
450,493,"Thin Man, The (1934)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,887660722
450,494,His Girl Friday (1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882373385
450,495,Around the World in 80 Days (1956),1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882395052
450,496,It's a Wonderful Life (1946),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882373532
450,497,Bringing Up Baby (1938),2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882374422
450,498,"African Queen, The (1951)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,882396351
450,499,Cat on a Hot Tin Roof (1958),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882372178
450,500,Fly Away Home (1996),1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882376188
450,501,Dumbo (1941),1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,882371416
450,502,Bananas (1971),2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,882469061
450,503,"Candidate, The (1972)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882371311
450,504,Bonnie and Clyde (1967),2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,882377590
450,505,Dial M for Murder (1954),2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,882376658
450,506,Rebel Without a Cause (1955),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882373088
450,507,"Streetcar Named Desire, A (1951)",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882373020
450,509,My Left Foot (1989),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882398567
450,510,"Magnificent Seven, The (1954)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,887660722
450,511,Lawrence of Arabia (1962),2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,882372178
450,514,Annie Hall (1977),2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882468931
450,516,Local Hero (1983),2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882396564
450,518,Miller's Crossing (1990),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882374134
450,519,"Treasure of the Sierra Madre, The (1948)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887660820
450,520,"Great Escape, The (1963)",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,887136083
450,521,"Deer Hunter, The (1978)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,882394180
450,523,Cool Hand Luke (1967),2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,882371904
450,525,"Big Sleep, The (1946)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,882467271
450,526,Ben-Hur (1959),1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882396245
450,527,Gandhi (1982),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882374059
450,528,"Killing Fields, The (1984)",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,882371526
450,530,"Man Who Would Be King, The (1975)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887661843
450,535,Addicted to Love (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882812636
450,546,Broken Arrow (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,887139019
450,549,Rob Roy (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,882377358
450,550,Die Hard: With a Vengeance (1995),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,882473915
450,553,"Walk in the Clouds, A (1995)",-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882373928
450,557,Farinelli: il castrato (1994),2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,882472306
450,558,Heavenly Creatures (1994),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,882396050
450,559,Interview with the Vampire (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,882376446
450,561,Mary Shelley's Frankenstein (1994),1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,887660762
450,566,Clear and Present Danger (1994),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,882373928
450,568,Speed (1994),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,882397939
450,570,Wyatt Earp (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,887139728
450,571,Another Stakeout (1993),-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,882471604
450,582,"Piano, The (1993)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882394097
450,583,Romeo Is Bleeding (1993),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,882473914
450,584,"Secret Garden, The (1993)",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882397223
450,588,Beauty and the Beast (1991),1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,882376658
450,589,"Wild Bunch, The (1969)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,882813241
450,591,Primal Fear (1996),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,887660762
450,597,Eraser (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,882473914
450,601,For Whom the Bell Tolls (1943),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,882376658
450,602,"American in Paris, An (1951)",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,882373532
450,603,Rear Window (1954),2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,882373088
450,604,It Happened One Night (1934),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882373231
450,606,All About Eve (1950),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882371904
450,607,Rebecca (1940),2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,887135753
450,608,Spellbound (1945),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,882373088
450,609,Father of the Bride (1950),2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882398312
450,610,Gigi (1958),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,882371904
450,611,Laura (1944),2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,887135833
450,612,Lost Horizon (1937),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882396564
450,613,My Man Godfrey (1936),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887660650
450,614,Giant (1956),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882377479
450,616,Night of the Living Dead (1968),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,882373597
450,618,Picnic (1955),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882373995
450,619,Extreme Measures (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,882377861
450,620,"Chamber, The (1996)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882399818
450,622,Swiss Family Robinson (1960),2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882468239
450,627,Robin Hood: Prince of Thieves (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882396489
450,628,Sleepers (1996),1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,882377590
450,629,Victor/Victoria (1982),1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,882397940
450,630,"Great Race, The (1965)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,882376188
450,631,"Crying Game, The (1992)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,882394251
450,632,Sophie's Choice (1982),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882395914
450,633,"Christmas Carol, A (1938)",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,887660440
450,637,"Howling, The (1981)",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,882395662
450,642,"Grifters, The (1990)",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,882397939
450,647,Ran (1985),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,887136622
450,648,"Quiet Man, The (1952)",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,887660503
450,650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882376446
450,651,Glory (1989),2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,882376658
450,654,Chinatown (1974),1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,882373928
450,655,Stand by Me (1986),1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,882377653
450,657,"Manchurian Candidate, The (1962)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,887660504
450,659,Arsenic and Old Lace (1944),2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,882374217
450,660,Fried Green Tomatoes (1991),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,887660762
450,661,High Noon (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,882373231
450,662,Somewhere in Time (1980),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882395914
450,663,Being There (1979),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882373019
450,671,Bride of Frankenstein (1935),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,882371416
450,673,Cape Fear (1962),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,882396928
450,679,Conan the Barbarian (1981),-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882374422
450,685,Executive Decision (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,882374134
450,686,"Perfect World, A (1993)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882473826
450,689,"Jackal, The (1997)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,882216026
450,692,"American President, The (1995)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,882373724
450,693,Casino (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,887139232
450,696,City Hall (1996),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,882398666
450,699,Little Women (1994),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882395537
450,700,Miami Rhapsody (1995),-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882469863
450,702,Barcelona (1994),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882371904
450,704,"House of the Spirits, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882372178
450,705,Singin' in the Rain (1952),1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,882373656
450,707,Enchanted April (1991),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882373786
450,708,"Sex, Lies, and Videotape (1989)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882397049
450,709,Strictly Ballroom (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882371826
450,710,Better Off Dead... (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882468931
450,712,Tin Men (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,882470642
450,713,Othello (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882395778
450,714,Carrington (1995),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882472144
450,715,To Die For (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,887137066
450,716,Home for the Holidays (1995),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882469166
450,717,"Juror, The (1996)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,887834953
450,722,Nine Months (1995),2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882471524
450,723,Boys on the Side (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,882399818
450,724,Circle of Friends (1995),2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882395537
450,725,Exit to Eden (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882469863
450,727,Immortal Beloved (1994),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882812635
450,728,Junior (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,887834953
450,729,Nell (1994),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,887139517
450,731,"Corrina, Corrina (1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,882398084
450,732,Dave (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882395662
450,734,Made in America (1993),-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882471737
450,735,Philadelphia (1993),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882377590
450,736,Shadowlands (1993),2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882395167
450,739,Pretty Woman (1990),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,887660650
450,741,"Last Supper, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,882376282
450,742,Ransom (1996),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,882396564
450,747,Benny & Joon (1993),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882395166
450,748,"Saint, The (1997)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,882370410
450,749,"MatchMaker, The (1997)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,892141807
450,750,Amistad (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,884098229
450,751,Tomorrow Never Dies (1997),2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,885945114
450,756,Father of the Bride Part II (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882398940
450,761,Nick of Time (1995),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,882398939
450,762,Beautiful Girls (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882469627
450,765,Boomerang (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882471362
450,771,Johnny Mnemonic (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,887835478
450,774,"Prophecy, The (1995)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,882399818
450,775,Something to Talk About (1995),1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,882469432
450,776,Three Wishes (1995),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882468402
450,778,Don Juan DeMarco (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,887834953
450,781,French Kiss (1995),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882398220
450,783,Milk Money (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882399818
450,785,Only You (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882395537
450,790,Tommy Boy (1995),-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882374332
450,792,Bullets Over Broadway (1994),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882396050
450,794,It Could Happen to You (1994),2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882473476
450,795,Richie Rich (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882468790
450,801,"Air Up There, The (1994)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882469863
450,807,Poetic Justice (1993),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,887834823
450,812,Andre (1994),1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882468402
450,815,One Fine Day (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882396153
450,821,Mrs. Winterbourne (1996),-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882812495
450,823,Mulholland Falls (1996),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,887139729
450,832,Bogus (1996),-1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,882468307
450,837,Meet John Doe (1941),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,887835478
450,842,Pollyanna (1960),1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,882376446
450,845,That Thing You Do! (1996),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882373385
450,846,To Gillian on Her 37th Birthday (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882471524
450,847,Looking for Richard (1996),1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,882376188
450,865,"Ice Storm, The (1997)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,887136139
450,866,Michael (1996),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882396565
450,869,Fools Rush In (1997),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882470064
450,873,Picture Perfect (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,882216475
450,878,That Darn Cat! (1997),-1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,884098534
450,900,Kundun (1997),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,885944864
450,902,"Big Lebowski, The (1998)",1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,889569016
450,904,Ma vie en rose (My Life in Pink) (1997),2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,889568507
450,905,Great Expectations (1998),2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,885945656
450,908,Half Baked (1998),-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,885945114
450,921,Farewell My Concubine (1993),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,882372178
450,923,Raise the Red Lantern (1991),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,886612198
450,926,Down Periscope (1996),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882470125
450,928,"Craft, The (1996)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,882397813
450,934,"Preacher's Wife, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882471362
450,936,Brassed Off (1996),2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,889569270
450,939,Murder in the First (1995),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,882376803
450,940,Airheads (1994),-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882471737
450,942,What's Love Got to Do with It (1993),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882812558
450,951,"Indian in the Cupboard, The (1995)",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,882399508
450,956,Nobody's Fool (1994),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882394097
450,965,Funny Face (1957),1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,882394364
450,966,"Affair to Remember, An (1957)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,882377861
450,967,Little Lord Fauntleroy (1936),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,882373994
450,968,"Inspector General, The (1949)",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,882395537
